PERIOD_START_TIME;Source PLMN name;Source MRBTS name;Source LNBTS name;Source LNCEL name;mcc_id;mnc_id;eci_id;Intra eNB neighbor HO: Prep SR;Intra eNB neighbor HO: SR;Intra eNB neighbor HO: Att;Intra eNB neighbor HO: Cancel R;Inter eNB neighbor HO: Prep SR;Inter eNB neighbor HO: SR;Inter eNB neighbor HO: Att;Inter eNB neighbor HO: FR;Load Balancing HO, per neighbor: SR;Load Balancing HO, per neighbor: Att;Late/Early HO ratio, per neighbor: Late HO;Late/Early HO ratio, per neighbor: Early HO, type 1;Late/Early HO ratio, per neighbor: Early HO, type 2
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103394129;100;97.37;38;0;;;0;;;0;0.27;0;0.08
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;105673021;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103394120;100;100;32;0;;;0;;;0;0.06;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;104979272;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103069758;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;105080894;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102769215;;;0;;100;99.75;1602;0;;0;0.01;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;104133713;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102700103;;;0;;100;100;3;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103166782;;;0;;100;0;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103250258;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103098686;;;0;;100;100;3;0;;0;0;0;0.33
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;108435774;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;104979262;;;0;;100;100;78;0;;0;0;0;0.04
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102699857;;;0;;100;100;4;0;;0;0.33;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103394121;100;100;572;0;;;0;;;0;0.03;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;104946494;;;0;;100;100;5;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102700094;;;0;;100;100;2;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103394110;100;99.76;2070;0;;;0;;;0;0.01;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102809151;;;0;;100;100;2;0;;0;0;0;0.5
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102777917;;;0;;100;99.71;701;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;104614462;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102700114;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;104133693;;;0;;100;100;3;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;104908350;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103719507;;;0;;100;95.45;22;0;;0;0;0.05;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;107547197;;;0;;100;99.48;191;0;;0;0;0;0.01
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;107875667;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102700351;;;0;;100;98.31;1180;0.34;;0;0.01;0;0.01
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102700369;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;107547217;;;0;;100;100;32;0;;0;0.03;0;0.03
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103882302;;;0;;100;100;2;0;;0;0.33;0;0.33
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;107547209;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102769214;;;0;;100;99.83;11765;0.01;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103394119;100;100;3;0;;;0;;;0;0.4;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103882303;;;0;;99.88;99.64;834;0.24;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102809159;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103719487;;;0;;100;100;2;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103166793;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;104834877;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;104133695;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102700349;;;0;;100;100;5;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;104979283;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;104977736;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103302719;;;0;;100;0;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103302739;;;0;;100;0;1;0;;0;0;1;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103882323;;;0;;100;100;147;0;;0;0.05;0;0.01
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;103632209;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102699837;;;0;;100;93.06;216;0.93;;0;0.01;0;0.07
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102769235;;;0;;100;100;53;0;;0;0.09;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;107547207;;;0;;100;100;4;0;;0;0.2;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102700093;;;0;;100;98.15;54;0;;0;0;0;0.41
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;104175421;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102777929;;;0;;100;100;7;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102769224;;;0;;100;100;29;0;;0;0.15;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102700095;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;104979282;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;107544894;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-63;208;15;102769234;;;0;;100;99.78;461;0;;0;0.07;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103882322;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103882323;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103882302;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102769234;;;0;;100;100;5;0;;0;0.29;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102769235;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102769224;;;0;;100;100;154;0;;0;0.01;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;107547207;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103394129;100;100;57;0;;;0;;;0;0.11;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103394110;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103106386;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102809149;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103882313;;;0;;100;100;6;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;108269895;;;0;;100;100;3;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;104614483;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103394120;100;99.33;150;0;;;0;;;0;0.01;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102777927;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102952009;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103394121;100;99.05;105;0.95;;;0;;;0;0;0;0.02
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;104699208;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102700360;;;0;;100;99.64;823;0;;0;0.01;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103394109;100;100;3;0;;;0;;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102700351;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102769223;;;0;;100;100;1;0;;0;0;0;1
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103157320;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;104442952;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103882312;;;0;;100;100;3;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102700361;;;0;;100;100;7;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102700359;;;0;;100;100;543;0;;0;0.01;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102698577;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;107972425;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102700370;;;0;;;;0;;;0;1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102769225;;;0;;100;98.39;62;0;;0;0.02;0;0.02
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102699857;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102700371;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103394130;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102809159;;;0;;100;100;19;0;;0;0.1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103106375;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103069768;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103106376;;;0;;100;100;15;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103394131;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102699847;;;0;;100;100;49;0;;0;0.02;0;0.02
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103844425;;;0;;100;100;2;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;102809169;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103106377;;;0;;100;100;9;0;;0;0.1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-71;208;15;103069769;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102809159;;;0;;100;100;6;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103490888;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102717522;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104920145;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;107871305;;;0;;100;100;14;0;;0;0.22;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102769225;;;0;;100;100;375;0;;0;0.01;0;0.01
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103394130;100;100;83;0;;;0;;;0;0.14;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102700114;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103394131;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102809149;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102700360;;;0;;100;98.06;103;0;;0;0.05;0.01;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104274759;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102769223;;;0;;100;100;2;0;;0;0.33;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103394109;100;100;2;0;;;0;;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103683144;;;0;;100;100;7;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;108356946;;;0;;;;0;;;0;1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102700359;;;0;;100;100;230;0;;0;0.03;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;107871295;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104581715;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103490889;;;0;;100;94.29;35;0;;0;0.19;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;105144657;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;108356936;;;0;;100;100;20;0;;0;0.05;0;0.1
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102700103;;;0;;100;100;67;0;;0;0.03;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104923464;;;0;;100;100;13;0;;0;0.13;0;0.07
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103394129;100;100;5;0;;;0;;;0;0.58;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;107871304;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;108269127;;;0;;100;100;3;0;;0;0.25;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;108119624;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102777939;;;0;;100;100;1;0;;0;0.5;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104274770;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103683155;;;0;;100;100;1;0;;0;0.5;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103719497;;;0;;100;100;15;0;;0;0.12;0;0.12
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104581705;;;0;;100;81.82;11;0;;0;0.15;0;0.08
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;107547209;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102777918;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102698579;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102717502;;;0;;;;0;;;0;1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102699847;;;0;;100;99.71;1397;0.07;;0;0.01;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102698568;;;0;;100;100;281;0;;0;0.01;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103683143;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102809161;;;0;;100;100;56;0;;0;0.05;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103719496;;;0;;100;100;4;0;;0;0;0;0.25
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;105144648;;;0;;100;100;24;0;;0;0.08;0;0.04
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102700104;;;0;;99.62;99.24;262;0;;0;0.02;0;0.01
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104581695;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;108356937;;;0;;100;100;2;0;;0;0.33;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102699839;;;0;;;;0;;;0;1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103683153;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102698578;;;0;;100;100;2;0;;0;0.33;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103250247;;;0;;100;100;2;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;105144658;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102699857;;;0;;100;100;22;0;;0;0.04;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102777919;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104435528;;;0;;;;0;;;0;1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;107852616;;;0;;;;0;;;0;1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102700113;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103936071;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102699837;;;0;;;;0;;;0;1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102698567;;;0;;98.68;100;75;0;;0;0.04;0;0.01
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103394110;;;0;;;;0;;;0;1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104653649;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102777928;;;0;;100;100;57;0;;0;0.02;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102698569;;;0;;100;100;8;0;;0;0.11;0;0.11
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104742728;;;0;;100;87.5;8;0;;0;0.11;0.11;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102777937;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103882323;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102699859;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104979271;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;107871315;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104977735;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103683134;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102769235;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;108356926;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103311176;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102699848;;;0;;100;100;3;0;;0;0;0;0.33
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102777929;;;0;;100;100;41;0;;0;0.02;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;107547208;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;107547217;;;0;;100;100;3;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;107852626;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104920137;;;0;;100;100;2;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103719507;;;0;;100;100;1;0;;0;0.5;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;107547207;;;0;;100;100;10;0;;0;0.09;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102700361;;;0;;100;0;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102698558;;;0;;;;0;;;0;1;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104581704;;;0;;100;100;4;0;;0;0.2;0;0.2
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;105144647;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102717511;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102777927;;;0;;100;100;668;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102809151;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102717512;;;0;;100;75;4;0;;0;0.2;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;102698559;;;0;;;;0;;;0;;;
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;108269897;;;0;;100;100;3;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;103106376;;;0;;100;100;1;0;;0;0;0;0
05.05.2021;PLMN-PLMN;LTE-403883;LTE-93048-007;93048_007-72;208;15;104653639;;;0;;100;100;2;0;;0;0.33;0;0
